商品ID,品牌,商品名称,商品类别,商品来源,商品URL,商品单价,商品销量,商品月销量,商品评论量,商品参数,卖家名称,卖家所在地,店铺类型,采集日期,采集城市,类目树
2162202,攀牙湾,普吉岛六天休闲浪漫之旅,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/2162202,3,0,NULL,,"使用时间 2014-02-25至2015-12-31 预约信息 至少提前7天预约 使用规则 团购券仅限1人使用 温馨提示 不可与其他优惠同享 如需团购券发票，请在消费时向商户提出 在您选择“支付宝”支付方式时,部分银行卡可能有支付限额,若遇到此类情况,您可先充值到点评团账户即能轻松支付 ·购买前请先咨询旅行社团期及位置情况 。 ·因国际机票价格每段时间随时都会有浮动，具体价格请以咨询旅行社为准。 ·12岁以下小童不占床成人同价，占床+500元/人；12岁以上必须占床，+500元/人。 ·非大陆公民护照、外籍护照客人附加费+500元/人 ·因客人自身原因被中国海关拒绝出境或被目的地国家拒签入境，我社不承担任何责任，所发生费用不予退还。 ·保留具体行程适当调整的权利，客人如需取消行程以内所含项目（景点、膳食等），作自动放弃处理，不退任何费用。 ·境外旅游期间财物请随身保管，车上不可放贵重物品，自由活动期间注意安全； ·东南亚酒店没有官方公布的星级标准，没有挂星制度；行程中所标明的星级标准为泰国当地行业参考标准， 普遍比国内同级酒店略差一点； ·国外度假村是根据规模大小、地理位置及配套设施来定价，无星级参考标准；非官方网站所公布的酒店星级档次，属于该网站自己标准。 ·如遇旅游旺季地接社有权根据酒店实际情况调整入住酒店先后顺序（不减少旅游景点） ·如遇航空公司航班时间临时调整，我社将以实际航班时间安排旅客用餐，但不做任何经济赔偿； ·团队出现单男单女，领队有权安排组合酒店房间住宿，如客人坚持已见，所增加费用自理。 ·为了您的安全，请拒绝陌生人介绍的自费项目，请不要与陌生人搭讪外出，小心因小失大！",攀牙湾, ,NULL,2015-05-06 11:28:45,NULL,NULL
2165477,独立广场,新加坡马来西亚5天魅力之旅,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/2165477,3,0,NULL,,"有效期 2014-02-25至2015-12-31 预约 至少提前7天预约 使用须知 团购券仅限1人使用 温馨提示 不可与其他优惠同享 如需团购券发票，请在消费时向商户提出 在您选择“支付宝”支付方式时,部分银行卡可能有支付限额,若遇到此类情况,您可先充值到点评团账户即能轻松支付 购买前请先咨询旅行社团期及位置情况 因国际机票价格每段时间随时都会有浮动，具体价格请以咨询旅行社为准 此团收客人数不足10人时，本公司会于出发前7个工作日通知取消该行程，您可以选择延期出发、更改线路出行，或退回团款，我司不做任何经济补偿，敬请谅解 18岁小童不占床与成人同价，占床+480元/人。港澳台及外籍护照人士，加收附加费800元/人 因客人自身原因被中国海关拒绝出境或被目的地国家拒签入境，我社不承担任何责任，所发生费用不予退还 保留具体行程适当调整的权利，客人如需取消行程以内所含项目（景点、膳食等），作自动放弃处理，不退任何费用 境外旅游期间财物请随身保管，车上不可放贵重物品，自由活动期间注意安全 东南亚酒店没有官方公布的星级标准，没有挂星制度；行程中所标明的星级标准为泰国当地行业参考标准， 普遍比国内同级酒店略差一点 国外度假村是根据规模大小、地理位置及配套设施来定价，无星级参考标准；非官方网站所公布的酒店星级档次，属于该网站自己标准 如遇旅游旺季地接社有权根据酒店实际情况调整入住酒店先后顺序（不减少旅游景点） 如遇航空公司航班时间临时调整，我社将以实际航班时间安排旅客用餐，但不做任何经济赔偿 团队出现单男单女，领队有权安排组合酒店房间住宿，如客人坚持已见，所增加费用自理 为了您的安全，请拒绝陌生人介绍的自费项目，请不要与陌生人搭讪外出，小心因小失大",独立广场, ,NULL,2015-05-06 11:28:45,NULL,NULL
2206383,歪脖老母,歪脖老母两日游,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/2206383,238,4,NULL,2,"有效期 2014-03-19至2016-03-01 预约信息 请您提前1天预约 退改说明 团购券一经验证即代表消费，不可申请""随时退""和""过期自动退""，请您合理安排验证时间 温馨提示 如需团购券发票，请在消费时向验券商户咨询",歪脖老母, ,NULL,2015-05-06 11:28:45,NULL,NULL
2223211,乾陵,西线纯玩儿一日游,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/2223211,310,721,NULL,20,"有效期 2014-03-22至2016-06-18 预约信息 预约商户名：中旅新世纪国际旅行社（西安分公司） 预约电话：029-82584245 请您提前1天预约 规则提醒 每张团购券最多1人使用 每日发团 1.A套餐1.2米以下儿童不占座位免费，1.2以上购买座位票70元，门票自理 B套餐1.2米以下儿童不占座位免费，1.2以上购买座位票200元，门票和住宿自理2. 军官证、学生证、老年证门票优惠按照旅行社协议价退款3. 西安市二环以内（免费接送）详情可咨询商家 退改说明 团购券一经验证即代表消费，不可申请""随时退""和""过期自动退""，请您合理安排验证时间 温馨提示 如需团购券发票，请在消费时向验券商户咨询",乾陵, ,NULL,2015-05-06 11:28:45,NULL,NULL
2243772,北国温泉网络预定中心,北国温泉网络预定中心,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/2243772,700,7,NULL,1,"有效期 2014-03-28至2017-12-31 预约信息 请您提前2天预约，预约保留详情请您咨询商家，改约详情请您咨询商家 适用人数 每张团购券最多2人使用 规则提醒 不再与店内其他优惠同享 温馨提示 须持身份证入住（一人一证） 请您不要携带宠物入内 如需团购券发票，请在消费时向验券商户索要 在您选择“支付宝”支付方式时,部分银行卡可能有支付限额,若遇到此类情况,您可先充值到点评团账户即能轻松支付",北国温泉网络预定中心, ,NULL,2015-05-06 11:28:45,NULL,NULL
2167709,观景台,清远清泉湾极速漂流刺激一天游,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/2167709,78,22,NULL,,使用时间 2014-03-01至2015-05-20 预约信息 至少提前3天预约 如需改约请至少提前3天致电商户改约，否则视为会员自动放弃 使用规则 如遇特殊日期需另补差价，具体详情请咨询商户 团购券仅限1人使用 温馨提示 不可与其他优惠同享 如需团购券发票，请在消费时向商户提出 本次团购自4月1号起逢周六、日，接受1人起报名、铁定出团，放心报名 本次团购自5月1号起天天出发、接受1人起报名，铁定出团，放心报名 逢国家规定的节假日天天铁定出发，放心报名 逢节假日（清明节：4月5、6、7日，车上加收节假日差价10元/人）（劳动节5月1、2、3日车上加收节假日差价15元/人） （端午节5月31日6月1、2日，车上加收节假日差价10元/人）（中秋节9月6日~8日，车上加收节假日差价10元/人） （国庆节10月1日~7日，车上加收节假日差价20元/人）逢7、8月旅游旺季车上加收10元/人 出团须知：满30人出团，不满30人，或天气原因无法出团，我社提前一天通知。每天、周末发团人数有限，越早预约越好，一经预约马上验证团购券号 保险详情：旅行社责任险，赠送个人旅游意外保险20万（意外保险17万，医疗保险3万）； 此外：本团购接受自驾车游客报名，我司提供优惠票，请来电咨询 建议至少提前3天致电广州清泉湾专线机020-37200177预约，或致电/发信息“姓名+券号+出发日期+清泉湾78元”到13826256882、18620729729，如果人数过多，可以申请QQ或邮箱预约，QQ：962048581 预约时如不申明或实际参团人与预约时填写的姓名不一致及未在前一天主动将出游的游客姓名、身份证号码发到我司指定的手机号码中等则视为自动放弃个人旅游意外伤害险 在出发前一天下午18:00到20:00将会通过预约时的手机号码收到旅行社发出的导游电话和车牌等具体详情，如有疑问可致电商家咨询（请在每天的10:00-18:00时段内致电） 预约成功后，如需更改出游日期，请在预约有效期内提前2天致电商家办理变更事宜（电话请见地址信息栏，请在10:00-20:00时段内致电） 套组内容需一次性消费完毕 注：本次团购景区无小孩、老人免费票 请用户准时到集合点候车，过时不候且不退款 如遇塌方、暴雨或塞车等因素造成的行程延误或不能完成景点游览，不视为旅行社违约，按《广东省国内旅游组团合同》第三条第7款处理,观景台, ,NULL,2015-05-06 11:28:45,NULL,NULL
2263222,又见平遥,又见平遥门票1张,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/2263222,188,133,NULL,14,有效期 2014-04-05至2015-12-31 除外日期 每周一不可用 元旦、春节、圣诞节不可用 预约信息 请您提前1小时预约 规则提醒 不再与店内其他优惠同享 温馨提示 如需团购券发票，请在消费时向验券商户索要,又见平遥, ,NULL,2015-05-06 11:28:45,NULL,NULL
2237540,北国温泉网络预定中心,北国温泉网络预定中心,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/2237540,550,6,NULL,,"有效期 2014-03-27至2017-06-18 预约信息 请您提前1天预约 规则提醒 不再与店内其他优惠同享 温馨提示 如需团购券发票，请在消费时向验券商户索要 在您选择“支付宝”支付方式时,部分银行卡可能有支付限额,若遇到此类情况,您可先充值到点评团账户即能轻松支付",北国温泉网络预定中心, ,NULL,2015-05-06 11:28:45,NULL,NULL
2237533,北国温泉网络预定中心,北国温泉网络预定中心,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/2237533,1,0,NULL,,"有效期 2014-03-28至2017-04-30 预约信息 请您提前2天预约 规则提醒 不再与店内其他优惠同享 商家服务 停车位信息详询商户 温馨提示 如需团购券发票，请在消费时向验券商户索要 在您选择“支付宝”支付方式时,部分银行卡可能有支付限额,若遇到此类情况,您可先充值到点评团账户即能轻松支付",北国温泉网络预定中心, ,NULL,2015-05-06 11:28:45,NULL,NULL
2236967,地铁将军澳线,香港地铁一日无限次乘坐地铁卡1张,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/2236967,63,661,NULL,89,使用时间 2014-03-28至2015-12-31 预约信息 至少提前1天预约 预约商户：鹰航国旅 预约电话：0755-25887387 使用规则 团购券仅限1人使用 不可与其他优惠同享 如需团购券发票，请在消费时向商户提出 如需邮寄，商家会帮忙邮寄顺丰快递，邮费由客人到付,地铁将军澳线, ,NULL,2015-05-06 11:28:45,NULL,NULL
2237542,北国温泉网络预定中心,北国温泉网络预定中心,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/2237542,950,10,NULL,1,"有效期 2014-03-28至2017-07-30 预约信息 请您提前2天预约 规则提醒 不再与店内其他优惠同享 温馨提示 如需团购券发票，请在消费时向验券商户索要 在您选择“支付宝”支付方式时,部分银行卡可能有支付限额,若遇到此类情况,您可先充值到点评团账户即能轻松支付",北国温泉网络预定中心, ,NULL,2015-05-06 11:28:45,NULL,NULL
2237018,地铁荃湾线,香港地铁2日无限次乘坐地铁卡1张,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/2237018,85,370,NULL,46,使用时间 2014-03-28至2015-12-31 预约信息 至少提前1天预约 预约商户：鹰航国旅 预约电话：0755-25887387 使用规则 团购券仅限1人使用 不可与其他优惠同享 如需团购券发票，请在消费时向商户提出 如需邮寄，商家会帮忙邮寄顺丰快递，邮费由客人到付；,地铁荃湾线, ,NULL,2015-05-06 11:28:45,NULL,NULL
5083506,五台山,太原 五台山佛教朝圣二日游,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/5083506,218,10,NULL,2,团购券有效期:2013-10-17至2016-02-01 必须至少提前3天预约,五台山, ,NULL,2015-05-06 11:28:45,NULL,NULL
6000090,独立广场,泰清新 清迈7日半自由行,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/6000090,3,16,NULL,1,"使用时间 2014-04-21至2016-04-19 预约信息 至少提前7天预约 使用规则 团购券仅限1人使用 不可与其他优惠同享 如需团购券发票，请在消费时向商户提出 团购券一经验证即代表消费成功，不可申请退款，请您合理安排使用时间 在您选择“支付宝”支付方式时,部分银行卡可能有支付限额,若遇到此类情况,您可先充值到点评团账户即能轻松支付",独立广场, ,NULL,2015-05-06 11:28:45,NULL,NULL
6034948,吊水壶,吊水湖1日游套票,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/6034948,60,222,NULL,12,使用时间 2014-04-29至2015-11-30 预约信息 至少提前1天预约 预约商户：中国国旅(江南春店) 预约电话：0451-53971905、0451-53971805 使用规则 团购券仅限1人使用 兑票地点：邮政街105号江南国际公寓1303室，兑票时间：08:00-17:00 景点开放时间：08:30-17:00 团购券请于到店时出示 不可与其他优惠同享 如需团购券发票，请在消费时向商户提出 团购券一经验证即代表消费成功，不可申请退款，请您合理安排使用时间,吊水壶, ,NULL,2015-05-06 11:28:45,NULL,NULL
6094048,大汗行宫,大汗行宫,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/6094048,150,0,NULL,,使用时间 2014-05-16至2015-11-10 预约信息 至少提前1天预约，如需改约或咨询保留时间请致电商家 使用规则 使用时间：08:30-18:00 使用地点：景区 团购券仅限1人使用 景点电子票不退换，遗失不补 每张门票仅限入场一次 不可与其他优惠同享 如需团购券发票，请在消费时向商户提出,大汗行宫, ,NULL,2015-05-06 11:28:45,NULL,NULL
6048194,五台山,太原 五台山1日游,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/6048194,240,28,NULL,3,"使用时间 2014-05-01至2015-07-17 预约信息 至少提前3天预约 预约商户：新华国旅 预约电话：0351-3789584、0351-2780928 使用规则 团购券仅限1人使用 不可与其他优惠同享 如需团购券发票，请在消费时向商户提出 团购券一经验证即代表消费成功，不可申请退款，请您合理安排使用时间 1）、儿童价（1.2米以下）须补交旅游车位费、导游服务费服，其他费用自理； 2）、全程为散客拼团，出团前一天晚，导游会以电话（或短信）通知参团游客，确认出团集合时间及地点，请您保持手机等联系方式畅通； 3）、统一地点乘车、散团，乘车不分座位号，参团时请认准“晋游行”导游旗； 4）、游客持有效优惠证件的，退差价详情，以旅行社的团队折扣价为依据（非景点挂牌价） 5）、出团当日临时退团的，我们将扣除车费损失；行程中，如因游客自身原因结束行程的，我们只对未产生的景点门票，按旅行社团队折扣价退还。 6）、不含餐费,建议自理25元/人。",五台山, ,NULL,2015-05-06 11:28:45,NULL,NULL
6081794,海尚湾畔度假酒店,海尚湾畔度假公寓双人2天1夜海滩之旅含出海捕鱼门票,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/6081794,228,57,NULL,6,"有效期 2014-05-14至2015-05-31 预约信息 请您提前24小时预约 规则提醒 入住时间：15:00以后，退房时间：次日12:00以前 每张团购券最多2人使用 取票地点：巽寮湾美食街3楼01室，取票时间：出海前 需缴纳押金，每间500元押金 请您不要携带宠物入内 不再与其他优惠同享 自2015年4月1日起；出海捕鱼将实行定时发船；每天上午10:00；下午15:00准点发船；过时不候；人数较多时；满一条船即开（10人一船）；凭票上船。取票联系电话详见要出发确认短信 退改说明 团购券一经验证即代表消费，不可申请""随时退""和""过期自动退""，请您合理安排验证时间 温馨提示 如需团购券发票，请在消费时向验券商户咨询",海尚湾畔度假酒店, ,NULL,2015-05-06 11:28:45,NULL,NULL
6048488,五台山,太原 五台山2日游,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/6048488,280,19,NULL,,使用时间 2014-05-01至2015-07-16 预约信息 至少提前3天预约 预约商户：新华国旅 预约电话：0351-3789584、0351-2780928 使用规则 团购券仅限1人使用 不可与其他优惠同享 如需团购券发票，请在消费时向商户提出 团购券一经验证即代表消费成功，不可申请退款，请您合理安排使用时间 1）、儿童价（1.2米以下）须补交旅游车位费、导游服务费服，其他费用自理； 2）、全程为散客拼团，出团前一天晚，导游会以电话（或短信）通知参团游客，确认出团集合时间及地点，请您保持手机等联系方式畅通； 3）、统一地点乘车、散团，乘车不分座位号，参团时请认准“晋游行”导游旗； 4）、游客持有效优惠证件的，退差价详情，以旅行社的团队折扣价为依据（非景点挂牌价） 5）、出团当日临时退团的，我们将扣除车费损失；行程中，如因游客自身原因结束行程的，我们只对未产生的景点门票，按旅行社团队折扣价退还。,五台山, ,NULL,2015-05-06 11:28:45,NULL,NULL
6147689,大雁塔,西安8日游,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/6147689,3,1,NULL,,"使用时间 2014-05-29至2015-05-29 预约信息 至少提前1天预约 预约商户：华通商务旅行社 预约电话：0431-81936701、13674319933 儿童标准 2岁—12岁儿童游客团费含一正座车位及半餐，产生其他费用需游客自理；如需占床所有项目均按成人标准收费 门票优惠标准 持65-69岁的老年证、学生证等者为半价；持70岁以上老年证、军官证、军残证等为免票 使用规则 团购券仅限1人使用 不可与其他优惠同享 如需团购券发票，请在消费时向商户提出 在您选择“支付宝”支付方式时,部分银行卡可能有支付限额,若遇到此类情况,您可先充值到点评团账户即能轻松支付",大雁塔, ,NULL,2015-05-06 11:28:45,NULL,NULL
6094004,大汗行宫,大汗行宫,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/6094004,238,0,NULL,,使用时间 2014-05-16至2015-11-10 预约信息 至少提前1天预约，如需改约或咨询保留时间请致电商家 使用规则 使用时间：08:30-18:00 使用地点：景区 团购券仅限1人使用 景点电子票不退换，遗失不补 每张门票仅限入场一次 不可与其他优惠同享 如需团购券发票，请在消费时向商户提出,大汗行宫, ,NULL,2015-05-06 11:28:45,NULL,NULL
6293119,大运河森林公园,大运河森林公园,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/6293119,90,576,NULL,85,使用时间 2014-07-11至2015-06-29 预约信息 无需预约，如遇消费高峰时段您可能需要排队 使用规则 不再与店内其他优惠同享 景点开放时间：9：00-18：00 可提供免费停车位 如需团购券发票，请您在消费时向商户提出,大运河森林公园, ,NULL,2015-05-06 11:28:45,NULL,NULL
11506597,古北水镇大酒店,古北水镇大酒店,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/11506597,998,105,NULL,3,"有效期 2015-04-08至2015-05-31 预约信息 预约商户名：要出发 预约电话：400-118-1166 请您提前2天预约 规则提醒 入住时间：14:00以后，退房时间：12:00以前 不再与其他优惠同享 退改说明 团购券一经验证即代表消费，不可申请""随时退""和""过期自动退""，请您合理安排验证时间 温馨提示 如需团购券发票，请在消费时向验券商户咨询 在您选择“支付宝”支付方式时,部分银行卡可能有支付限额,若遇到此类情况,您可先充值到点评团账户即能轻松支付",古北水镇大酒店, ,NULL,2015-05-06 11:28:45,NULL,NULL
11572904,八达岭古长城,八达岭长城十三陵纯净无自费一日游,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/11572904,86,62,NULL,17,"有效期 2015-04-14至2015-07-31 预约信息 预约电话：010-57256219 请您提前1天预约 规则提醒 每日发团 五环内免费上门接，赠送升国旗仪式，全程高品质无自费，。 天天发团，至少一人成团，含午餐不含早晚餐。 退改说明 团购券一经验证即代表消费，不可申请""随时退""和""过期自动退""，请您合理安排验证时间 温馨提示 如需团购券发票，请在消费时向验券商户咨询",八达岭古长城, ,NULL,2015-05-06 11:28:45,NULL,NULL
319029,圆明园遗址公园,北京精品二日游,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/319029,68,533,NULL,185,"有效期 2013-08-29至2016-12-08 预约信息 预约电话：010-57127734 ，13366444985 请您提前1天预约 规则提醒 每张团购券最多1人使用 退改说明 团购券一经验证即代表消费，不可申请""随时退""和""过期自动退""，请您合理安排验证时间 温馨提示 如需团购券发票，请在消费时向验券商户咨询",圆明园遗址公园, ,NULL,2015-05-06 11:28:45,NULL,NULL
11790185,运河源温泉,运河源温泉酒店,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/11790185,198,5,NULL,,"有效期 2015-04-29至2015-10-31 每周五、周六不可用 2015-05-02、2015-05-10、2015-05-15至2015-05-16不可用 预约信息 预约电话：010-81586668（此单需要提前电话预约，并填写相关信息。具体流程请见“使用流程”） 请您提前3天预约，改约详情请您咨询商家 规则提醒 入住时间：14:00以后，退房时间：次日14:00以前 每张团购券最多2人使用 需缴纳押金，每间500元押金 不再与其他优惠同享 餐饮10:00-13:30，17:00-21:30，客房、足疗24小时，温泉10:00-24:00 房间内床位大小：大床房1.5×1.8米，双人床1.8×1.2米 1.4米（含）以下儿童收取半价，1.4米以上儿童等同成人 如遇特殊日期需另补差额，具体详情请在预约时咨询商家 商家免费提供储物柜，淋浴，沐浴露，一次性牙刷，牙膏，剃须刀，吹风机，擦脸油等 请不要携带宠物入住 退改说明 团购券一经验证即代表消费，不可申请""随时退""和""过期自动退""，请您合理安排验证时间 温馨提示 如需团购券发票，请在消费时向验券商户咨询",运河源温泉, ,NULL,2015-05-06 11:28:45,NULL,NULL
11656343,蟹岛绿色生态度假村,北京蟹岛度假村,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/11656343,496,27,NULL,2,"有效期 2015-04-21至2015-05-31 预约信息 预约商户名：途牛 预约电话：400-797-5085 预约时请您提供：产品ID（26691177）、入住日期、姓名、联系电话、券号及密码 请您提前1天预约 规则提醒 入住时间：14:00以后，退房时间：12:00以前 需缴纳押金，每间500元押金 不再与其他优惠同享 退改说明 团购券一经验证即代表消费，不可申请""随时退""和""过期自动退""，请您合理安排验证时间 温馨提示 如需团购券发票，请在消费时向验券商户咨询",蟹岛绿色生态度假村, ,NULL,2015-05-06 11:28:45,NULL,NULL
11710900,湖湾酒店,北京温都水城,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/11710900,695,19,NULL,3,"有效期 2015-05-01至2015-06-30 预约信息 请您提前1天预约 规则提醒 入住时间：14:00以后，退房时间：12:00以前 需缴纳押金，每间200元押金 不再与其他优惠同享 退改说明 团购券一经验证即代表消费，不可申请""随时退""和""过期自动退""，请您合理安排验证时间 温馨提示 如需团购券发票，请在消费时向验券商户咨询 在您选择“支付宝”支付方式时,部分银行卡可能有支付限额,若遇到此类情况,您可先充值到点评团账户即能轻松支付",湖湾酒店, ,NULL,2015-05-06 11:28:45,NULL,NULL
11168035,青龙湖公园,南宫温泉度假酒店/温泉水世界,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/11168035,598,66,NULL,7,"有效期 2015-03-23至2015-05-31 预约信息 请您提前3天预约 规则提醒 当日14:00后入住，第三天12:00前退房 每张团购券最多3人使用 每次消费可免费携带1名1.4米以下儿童 需缴纳押金，每间500元押金 请您不要携带宠物入内 房间不可加床 不再与其他优惠同享 前台补房差100元可升级至酒店豪华大床房，预约时请向商家说明 前台补房差补300元可升级至酒店套房并赠送100元餐饮代金券，预约时请向商家说明 餐饮代金券于住店期间可在店内任意餐厅午、晚餐零点使用，不含水世界自助餐 温泉水世界须着泳装、泳帽入水，禁带食品，禁止酒后入馆；禁止携带宠物及易燃易爆等危险品入店 不限购买数量，可叠加使用，连续入住 套票内所含项目不拆分售卖，请您根据行程时间自行安排，须在住店期间使用 相关营业时间：早餐07-10:00，午餐11:00-14:00，晚餐18:00-21:00，温泉水世界10:00-21:00，康乐18:00-24:00，周末影视厅晚场放映：周五和周六19:30-21:00各一场 退改说明 团购券一经验证即代表消费，不可申请""随时退""和""过期自动退""，请您合理安排验证时间 温馨提示 如需团购券发票，请在消费时向验券商户咨询 在您选择“支付宝”支付方式时,部分银行卡可能有支付限额,若遇到此类情况,您可先充值到点评团账户即能轻松支付",青龙湖公园, ,NULL,2015-05-06 11:28:45,NULL,NULL
8343783,九华山庄贵宾楼酒店,九华山庄贵宾楼酒店,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/8343783,598,524,NULL,76,"有效期 2014-11-06至2015-06-30 预约信息 预约电话：010-57100686，18610820004 请您提前1天预约 规则提醒 当日14:00后入住，次日12:00前退房 每张团购券最多2人使用 需缴纳押金，每间200元押金 请您不要携带宠物入内 不再与其他优惠同享 退改说明 团购券一经验证即代表消费，不可申请""随时退""和""过期自动退""，请您合理安排验证时间 温馨提示 如需团购券发票，请在消费时向验券商户咨询 在您选择“支付宝”支付方式时,部分银行卡可能有支付限额,若遇到此类情况,您可先充值到点评团账户即能轻松支付",九华山庄贵宾楼酒店, ,NULL,2015-05-06 11:28:45,NULL,NULL
11812154,八达岭长城,北京长城一日游,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/11812154,68,6,NULL,4,"有效期 2015-04-30至2015-12-31 预约信息 预约时请您提供：人数、姓名、联系电话 请您提前1天预约 退改说明 团购券一经验证即代表消费，不可申请""随时退""和""过期自动退""，请您合理安排验证时间 温馨提示 如需团购券发票，请在消费时向验券商户咨询",八达岭长城, ,NULL,2015-05-06 11:28:45,NULL,NULL
11710466,温都水城,温都水城,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/11710466,465,8,NULL,1,"有效期 2015-05-01至2015-06-30 预约信息 请您提前1天预约 规则提醒 入住时间：14:00以后，退房时间：12:00以前 需缴纳押金，每间200元押金 不再与其他优惠同享 退改说明 团购券一经验证即代表消费，不可申请""随时退""和""过期自动退""，请您合理安排验证时间 温馨提示 如需团购券发票，请在消费时向验券商户咨询",温都水城, ,NULL,2015-05-06 11:28:45,NULL,NULL
11694178,北京开元名都大酒店,北京开元名都大酒店1晚+双人下午茶套餐,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/11694178,588,16,NULL,,"有效期 2015-04-25至2015-06-30 预约信息 预约商户名：开元集团 预约电话：10105050 请您提前2天预约 规则提醒 入住时间：12:00以后，退房时间：次日12:00以前 请您不要携带宠物入内 不再与其他优惠同享 退改说明 团购券一经验证即代表消费，不可申请""随时退""和""过期自动退""，请您合理安排验证时间 温馨提示 如需团购券发票，请在消费时向验券商户咨询 在您选择“支付宝”支付方式时,部分银行卡可能有支付限额,若遇到此类情况,您可先充值到点评团账户即能轻松支付",北京开元名都大酒店, ,NULL,2015-05-06 11:28:45,NULL,NULL
11506942,明十三陵,八达岭长城十三陵地宫纯玩一日游,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/11506942,188,15,NULL,9,"有效期 2015-04-08至2015-12-31 预约信息 预约商户名：享自由旅行社 预约电话：010-59105762，15731139040 可加商户QQ进行预约:2992408912 预约时请您提供：人数，姓名，联系方式 请您提前2天预约 规则提醒 每张团购券最多1人使用 有效期内天天发团（过期作废） 退改说明 团购券一经验证即代表消费，不可申请""随时退""和""过期自动退""，请您合理安排验证时间 温馨提示 如需团购券发票，请在消费时向验券商户咨询",明十三陵, ,NULL,2015-05-06 11:28:45,NULL,NULL
11165883,青龙湖公园,南宫温泉度假酒店+南宫温泉水世界,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/11165883,668,57,NULL,5,"有效期 2015-03-23至2015-05-31 预约信息 请您提前3天预约 规则提醒 当日14:00后入住，次日12:00前退房 每张团购券最多3人使用 每次消费可免费携带1名1.4米以下儿童 需缴纳押金，每间500元押金 请您不要携带宠物入内 房间不可加床 不再与其他优惠同享 前台补房差100元可升级至酒店豪华大床房，预约时请向商家说明 前台补房差补300元可升级至酒店套房并赠送100元餐饮代金券，预约时请向商家说明 餐饮代金券于住店期间可在店内任意餐厅午、晚餐零点使用，不含水世界自助餐 温泉水世界须着泳装、泳帽入水，禁带食品，禁止酒后入馆；禁止携带宠物及易燃易爆等危险品入店 不限购买数量，可叠加使用，连续入住 套票内所含项目不拆分售卖，请您根据行程时间自行安排，须在住店期间使用 相关营业时间：早餐07-10:00，午餐11:00-14:00，晚餐18:00-21:00，温泉水世界10:00-21:00，康乐18:00-24:00，周末影视厅晚场放映：周五和周六19:30-21:00各一场 退改说明 团购券一经验证即代表消费，不可申请""随时退""和""过期自动退""，请您合理安排验证时间 温馨提示 如需团购券发票，请在消费时向验券商户咨询 在您选择“支付宝”支付方式时,部分银行卡可能有支付限额,若遇到此类情况,您可先充值到点评团账户即能轻松支付",青龙湖公园, ,NULL,2015-05-06 11:28:45,NULL,NULL
10304986,蟹岛绿色生态度假村,北京蟹岛绿色生态度假村,团购餐饮,大众点评网,http://t.dianping.com/deal/travel/10304986,948,45,NULL,10,"有效期 2015-01-27至2015-06-30 预约信息 预约商户名：同程旅游 预约电话：0512-82209565 请您提前5天预约 规则提醒 当日14:00后入住，次日12:00前退房 不再与其他优惠同享 退改说明 团购券一经验证即代表消费，不可申请""随时退""和""过期自动退""，请您合理安排验证时间 温馨提示 如需团购券发票，请在消费时向验券商户咨询 在您选择“支付宝”支付方式时,部分银行卡可能有支付限额,若遇到此类情况,您可先充值到点评团账户即能轻松支付",蟹岛绿色生态度假村, ,NULL,2015-05-06 11:28:45,NULL,NULL
